,YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,ConditionType,Category,Cause_of_Death,Data_Value_Alt,Effect,ConsumptionPattern,Sex,AgeCategory,AgeGroup
58080,2015,2019,WA,Washington,ARDI,Chronic,100% Alcohol-Attributable,Alcohol-induced acute pancreatitis,14.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
58108,2015,2019,WA,Washington,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,154.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49
58109,2015,2019,WA,Washington,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,205.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+
58110,2015,2019,WA,Washington,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,279.0,Harmful Effects,Excessive Alcohol Use,Female,Other,Overall
58111,2015,2019,WA,Washington,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,409.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64
58112,2015,2019,WA,Washington,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,517.0,Harmful Effects,Excessive Alcohol Use,Male,Other,Overall
58113,2015,2019,WA,Washington,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,796.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
58131,2015,2019,WA,Washington,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic psychosis,17.0,Harmful Effects,Excessive Alcohol Use,Female,Other,Overall
58132,2015,2019,WA,Washington,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic psychosis,18.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64
58133,2015,2019,WA,Washington,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic psychosis,28.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+
58134,2015,2019,WA,Washington,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic psychosis,39.0,Harmful Effects,Excessive Alcohol Use,Male,Other,Overall
58135,2015,2019,WA,Washington,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic psychosis,56.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
58174,2015,2019,WA,Washington,ARDI,Chronic,Cancer,"Cancer, breast (females only)",12.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64
58175,2015,2019,WA,Washington,ARDI,Chronic,Cancer,"Cancer, breast (females only)",30.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+
58176,2015,2019,WA,Washington,ARDI,Chronic,Cancer,"Cancer, breast (females only)",46.0,Harmful Effects,Excessive Alcohol Use,Female,Other,Overall
58177,2015,2019,WA,Washington,ARDI,Chronic,Cancer,"Cancer, breast (females only)",46.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
58188,2015,2019,WA,Washington,ARDI,Chronic,Cancer,"Cancer, colorectal",12.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64
58189,2015,2019,WA,Washington,ARDI,Chronic,Cancer,"Cancer, colorectal",31.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+
58190,2015,2019,WA,Washington,ARDI,Chronic,Cancer,"Cancer, colorectal",46.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
58201,2015,2019,WA,Washington,ARDI,Chronic,Cancer,"Cancer, esophageal",19.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+
58202,2015,2019,WA,Washington,ARDI,Chronic,Cancer,"Cancer, esophageal",27.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
58222,2015,2019,WA,Washington,ARDI,Chronic,Cancer,"Cancer, liver",34.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64
58223,2015,2019,WA,Washington,ARDI,Chronic,Cancer,"Cancer, liver",56.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+
58224,2015,2019,WA,Washington,ARDI,Chronic,Cancer,"Cancer, liver",92.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
58233,2015,2019,WA,Washington,ARDI,Chronic,Cancer,"Cancer, oral cavity and pharyngeal",17.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64
58234,2015,2019,WA,Washington,ARDI,Chronic,Cancer,"Cancer, oral cavity and pharyngeal",32.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+
58235,2015,2019,WA,Washington,ARDI,Chronic,Cancer,"Cancer, oral cavity and pharyngeal",51.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
58246,2015,2019,WA,Washington,ARDI,Chronic,Cancer,"Cancer, pancreatic",13.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
58254,2015,2019,WA,Washington,ARDI,Chronic,Cancer,"Cancer, prostate (males only)",11.0,Harmful Effects,Excessive Alcohol Use,Male,Other,Overall
58255,2015,2019,WA,Washington,ARDI,Chronic,Cancer,"Cancer, prostate (males only)",11.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
58279,2015,2019,WA,Washington,ARDI,Chronic,Heart Disease and Stroke,Atrial fibrillation,21.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+
58280,2015,2019,WA,Washington,ARDI,Chronic,Heart Disease and Stroke,Atrial fibrillation,22.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
58287,2015,2019,WA,Washington,ARDI,Chronic,Heart Disease and Stroke,Coronary heart disease,124.0,Harmful Effects,Excessive Alcohol Use,Male,Other,Overall
58288,2015,2019,WA,Washington,ARDI,Chronic,Heart Disease and Stroke,Coronary heart disease,127.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+
58289,2015,2019,WA,Washington,ARDI,Chronic,Heart Disease and Stroke,Coronary heart disease,159.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
58290,2015,2019,WA,Washington,ARDI,Chronic,Heart Disease and Stroke,Coronary heart disease,27.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64
58291,2015,2019,WA,Washington,ARDI,Chronic,Heart Disease and Stroke,Coronary heart disease,35.0,Harmful Effects,Excessive Alcohol Use,Female,Other,Overall
58298,2015,2019,WA,Washington,ARDI,Chronic,Heart Disease and Stroke,Hypertension,178.0,Harmful Effects,Excessive Alcohol Use,Female,Other,Overall
58299,2015,2019,WA,Washington,ARDI,Chronic,Heart Disease and Stroke,Hypertension,228.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+
58300,2015,2019,WA,Washington,ARDI,Chronic,Heart Disease and Stroke,Hypertension,261.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
58301,2015,2019,WA,Washington,ARDI,Chronic,Heart Disease and Stroke,Hypertension,27.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64
58302,2015,2019,WA,Washington,ARDI,Chronic,Heart Disease and Stroke,Hypertension,83.0,Harmful Effects,Excessive Alcohol Use,Male,Other,Overall
58309,2015,2019,WA,Washington,ARDI,Chronic,Heart Disease and Stroke,"Stroke, hemorrhagic",10.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64
58310,2015,2019,WA,Washington,ARDI,Chronic,Heart Disease and Stroke,"Stroke, hemorrhagic",25.0,Harmful Effects,Excessive Alcohol Use,Male,Other,Overall
58311,2015,2019,WA,Washington,ARDI,Chronic,Heart Disease and Stroke,"Stroke, hemorrhagic",29.0,Harmful Effects,Excessive Alcohol Use,Female,Other,Overall
58312,2015,2019,WA,Washington,ARDI,Chronic,Heart Disease and Stroke,"Stroke, hemorrhagic",40.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+
58314,2015,2019,WA,Washington,ARDI,Chronic,Heart Disease and Stroke,"Stroke, hemorrhagic",55.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
58322,2015,2019,WA,Washington,ARDI,Chronic,Heart Disease and Stroke,"Stroke, ischemic",13.0,Harmful Effects,Excessive Alcohol Use,Female,Other,Overall
58323,2015,2019,WA,Washington,ARDI,Chronic,Heart Disease and Stroke,"Stroke, ischemic",16.0,Harmful Effects,Excessive Alcohol Use,Male,Other,Overall
58324,2015,2019,WA,Washington,ARDI,Chronic,Heart Disease and Stroke,"Stroke, ischemic",26.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+
58325,2015,2019,WA,Washington,ARDI,Chronic,Heart Disease and Stroke,"Stroke, ischemic",30.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
58376,2015,2019,WA,Washington,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",124.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
58377,2015,2019,WA,Washington,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",39.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64
58378,2015,2019,WA,Washington,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",61.0,Harmful Effects,Excessive Alcohol Use,Male,Other,Overall
58379,2015,2019,WA,Washington,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",63.0,Harmful Effects,Excessive Alcohol Use,Female,Other,Overall
58380,2015,2019,WA,Washington,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",76.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+
58485,2015,2019,WA,Washington,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,16.0,Harmful Effects,Any Alcohol Use,Overall,Other,35-49
58486,2015,2019,WA,Washington,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,20.0,Harmful Effects,Any Alcohol Use,Female,Other,Overall
58487,2015,2019,WA,Washington,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,23.0,Harmful Effects,Any Alcohol Use,Overall,Other,50-64
58488,2015,2019,WA,Washington,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,35.0,Harmful Effects,Any Alcohol Use,Male,Other,Overall
58489,2015,2019,WA,Washington,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,56.0,Harmful Effects,Any Alcohol Use,Overall,Other,Overall
58492,2015,2019,WA,Washington,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),101.0,Harmful Effects,Any Alcohol Use,Female,Other,Overall
58493,2015,2019,WA,Washington,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),20.0,Harmful Effects,Any Alcohol Use,Overall,Other,65+
58494,2015,2019,WA,Washington,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),200.0,Harmful Effects,Any Alcohol Use,Male,Other,Overall
58495,2015,2019,WA,Washington,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),301.0,Harmful Effects,Any Alcohol Use,Overall,Other,Overall
58496,2015,2019,WA,Washington,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),94.0,Harmful Effects,Any Alcohol Use,Overall,Other,35-49
58497,2015,2019,WA,Washington,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),98.0,Harmful Effects,Any Alcohol Use,Overall,Other,50-64
58498,2015,2019,WA,Washington,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,14.0,Harmful Effects,Any Alcohol Use,Overall,Other,0-19
58499,2015,2019,WA,Washington,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,165.0,Harmful Effects,Any Alcohol Use,Male,Other,Overall
58500,2015,2019,WA,Washington,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,213.0,Harmful Effects,Any Alcohol Use,Overall,Other,Overall
58501,2015,2019,WA,Washington,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,22.0,Harmful Effects,Any Alcohol Use,Overall,Other,65+
58502,2015,2019,WA,Washington,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,46.0,Harmful Effects,Any Alcohol Use,Overall,Other,50-64
58503,2015,2019,WA,Washington,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,48.0,Harmful Effects,Any Alcohol Use,Female,Other,Overall
58504,2015,2019,WA,Washington,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,49.0,Harmful Effects,Any Alcohol Use,Overall,Other,35-49
58505,2015,2019,WA,Washington,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,82.0,Harmful Effects,Any Alcohol Use,Overall,Other,20-34
58537,2015,2019,WA,Washington,ARDI,Acute,Other Acute Causes,Drowning,33.0,Harmful Effects,Any Alcohol Use,Overall,Other,Overall
58541,2015,2019,WA,Washington,ARDI,Acute,Other Acute Causes,Fall injuries,17.0,Harmful Effects,Any Alcohol Use,Overall,Other,65+
58542,2015,2019,WA,Washington,ARDI,Acute,Other Acute Causes,Fall injuries,18.0,Harmful Effects,Any Alcohol Use,Female,Other,Overall
58543,2015,2019,WA,Washington,ARDI,Acute,Other Acute Causes,Fall injuries,27.0,Harmful Effects,Any Alcohol Use,Overall,Other,50-64
58544,2015,2019,WA,Washington,ARDI,Acute,Other Acute Causes,Fall injuries,41.0,Harmful Effects,Any Alcohol Use,Male,Other,Overall
58545,2015,2019,WA,Washington,ARDI,Acute,Other Acute Causes,Fall injuries,59.0,Harmful Effects,Any Alcohol Use,Overall,Other,Overall
58550,2015,2019,WA,Washington,ARDI,Acute,Other Acute Causes,Fire injuries,11.0,Harmful Effects,Any Alcohol Use,Female,Other,Overall
58551,2015,2019,WA,Washington,ARDI,Acute,Other Acute Causes,Fire injuries,11.0,Harmful Effects,Any Alcohol Use,Overall,Other,65+
58552,2015,2019,WA,Washington,ARDI,Acute,Other Acute Causes,Fire injuries,13.0,Harmful Effects,Any Alcohol Use,Male,Other,Overall
58553,2015,2019,WA,Washington,ARDI,Acute,Other Acute Causes,Fire injuries,24.0,Harmful Effects,Any Alcohol Use,Overall,Other,Overall
58564,2015,2019,WA,Washington,ARDI,Acute,Other Acute Causes,Homicide,109.0,Harmful Effects,Any Alcohol Use,Overall,Other,Overall
58565,2015,2019,WA,Washington,ARDI,Acute,Other Acute Causes,Homicide,11.0,Harmful Effects,Any Alcohol Use,Overall,Other,0-19
58566,2015,2019,WA,Washington,ARDI,Acute,Other Acute Causes,Homicide,26.0,Harmful Effects,Any Alcohol Use,Overall,Other,35-49
58567,2015,2019,WA,Washington,ARDI,Acute,Other Acute Causes,Homicide,29.0,Harmful Effects,Any Alcohol Use,Female,Other,Overall
58568,2015,2019,WA,Washington,ARDI,Acute,Other Acute Causes,Homicide,42.0,Harmful Effects,Any Alcohol Use,Overall,Other,20-34
58569,2015,2019,WA,Washington,ARDI,Acute,Other Acute Causes,Homicide,80.0,Harmful Effects,Any Alcohol Use,Male,Other,Overall
58577,2015,2019,WA,Washington,ARDI,Acute,Other Acute Causes,Hypothermia,14.0,Harmful Effects,Any Alcohol Use,Overall,Other,Overall
58610,2015,2019,WA,Washington,ARDI,Acute,Suicide,Suicide,16.0,Harmful Effects,Any Alcohol Use,Overall,Other,0-19
58611,2015,2019,WA,Washington,ARDI,Acute,Suicide,Suicide,221.0,Harmful Effects,Any Alcohol Use,Male,Other,Overall
58612,2015,2019,WA,Washington,ARDI,Acute,Suicide,Suicide,289.0,Harmful Effects,Any Alcohol Use,Overall,Other,Overall
58613,2015,2019,WA,Washington,ARDI,Acute,Suicide,Suicide,57.0,Harmful Effects,Any Alcohol Use,Overall,Other,65+
58614,2015,2019,WA,Washington,ARDI,Acute,Suicide,Suicide,68.0,Harmful Effects,Any Alcohol Use,Female,Other,Overall
58615,2015,2019,WA,Washington,ARDI,Acute,Suicide,Suicide,69.0,Harmful Effects,Any Alcohol Use,Overall,Other,35-49
58616,2015,2019,WA,Washington,ARDI,Acute,Suicide,Suicide,70.0,Harmful Effects,Any Alcohol Use,Overall,Other,20-34
58617,2015,2019,WA,Washington,ARDI,Acute,Suicide,Suicide,78.0,Harmful Effects,Any Alcohol Use,Overall,Other,50-64
58629,2015,2019,WA,Washington,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,14.0,Harmful Effects,Any Alcohol Use,Female,Other,Overall
58630,2015,2019,WA,Washington,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,23.0,Harmful Effects,Any Alcohol Use,Overall,Other,65+
58631,2015,2019,WA,Washington,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,28.0,Harmful Effects,Any Alcohol Use,Overall,Other,50-64
58632,2015,2019,WA,Washington,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,43.0,Harmful Effects,Any Alcohol Use,Male,Other,Overall
58633,2015,2019,WA,Washington,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,57.0,Harmful Effects,Any Alcohol Use,Overall,Other,Overall
58640,2015,2019,WA,Washington,ARDI,Chronic,100% Alcohol-Attributable,Alcohol cardiomyopathy,15.0,Harmful Effects,Any Alcohol Use,Overall,Other,50-64
58641,2015,2019,WA,Washington,ARDI,Chronic,100% Alcohol-Attributable,Alcohol cardiomyopathy,32.0,Harmful Effects,Any Alcohol Use,Overall,Other,Overall
58644,2015,2019,WA,Washington,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,120.0,Harmful Effects,Any Alcohol Use,Overall,Other,Overall
58645,2015,2019,WA,Washington,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,18.0,Harmful Effects,Any Alcohol Use,Overall,Other,35-49
58646,2015,2019,WA,Washington,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,33.0,Harmful Effects,Any Alcohol Use,Female,Other,Overall
58647,2015,2019,WA,Washington,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,41.0,Harmful Effects,Any Alcohol Use,Overall,Other,65+
58648,2015,2019,WA,Washington,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,57.0,Harmful Effects,Any Alcohol Use,Overall,Other,50-64
58649,2015,2019,WA,Washington,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,87.0,Harmful Effects,Any Alcohol Use,Male,Other,Overall
58665,2015,2019,WA,Washington,ARDI,Chronic,100% Alcohol-Attributable,Alcohol-induced acute pancreatitis,14.0,Harmful Effects,Any Alcohol Use,Overall,Other,Overall
58684,2015,2019,WA,Washington,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,154.0,Harmful Effects,Any Alcohol Use,Overall,Other,35-49
58685,2015,2019,WA,Washington,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,205.0,Harmful Effects,Any Alcohol Use,Overall,Other,65+
58686,2015,2019,WA,Washington,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,279.0,Harmful Effects,Any Alcohol Use,Female,Other,Overall
58687,2015,2019,WA,Washington,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,409.0,Harmful Effects,Any Alcohol Use,Overall,Other,50-64
58688,2015,2019,WA,Washington,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,517.0,Harmful Effects,Any Alcohol Use,Male,Other,Overall
58689,2015,2019,WA,Washington,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,796.0,Harmful Effects,Any Alcohol Use,Overall,Other,Overall
58701,2015,2019,WA,Washington,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic psychosis,17.0,Harmful Effects,Any Alcohol Use,Female,Other,Overall
58702,2015,2019,WA,Washington,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic psychosis,18.0,Harmful Effects,Any Alcohol Use,Overall,Other,50-64
58703,2015,2019,WA,Washington,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic psychosis,28.0,Harmful Effects,Any Alcohol Use,Overall,Other,65+
58704,2015,2019,WA,Washington,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic psychosis,39.0,Harmful Effects,Any Alcohol Use,Male,Other,Overall
58705,2015,2019,WA,Washington,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic psychosis,56.0,Harmful Effects,Any Alcohol Use,Overall,Other,Overall
58733,2015,2019,WA,Washington,ARDI,Chronic,Cancer,"Cancer, breast (females only)",21.0,Harmful Effects,Any Alcohol Use,Overall,Other,50-64
58734,2015,2019,WA,Washington,ARDI,Chronic,Cancer,"Cancer, breast (females only)",51.0,Harmful Effects,Any Alcohol Use,Overall,Other,65+
58735,2015,2019,WA,Washington,ARDI,Chronic,Cancer,"Cancer, breast (females only)",80.0,Harmful Effects,Any Alcohol Use,Female,Other,Overall
58736,2015,2019,WA,Washington,ARDI,Chronic,Cancer,"Cancer, breast (females only)",80.0,Harmful Effects,Any Alcohol Use,Overall,Other,Overall
58741,2015,2019,WA,Washington,ARDI,Chronic,Cancer,"Cancer, colorectal",11.0,Harmful Effects,Any Alcohol Use,Female,Other,Overall
58742,2015,2019,WA,Washington,ARDI,Chronic,Cancer,"Cancer, colorectal",21.0,Harmful Effects,Any Alcohol Use,Overall,Other,50-64
58743,2015,2019,WA,Washington,ARDI,Chronic,Cancer,"Cancer, colorectal",53.0,Harmful Effects,Any Alcohol Use,Overall,Other,65+
58744,2015,2019,WA,Washington,ARDI,Chronic,Cancer,"Cancer, colorectal",69.0,Harmful Effects,Any Alcohol Use,Male,Other,Overall
58745,2015,2019,WA,Washington,ARDI,Chronic,Cancer,"Cancer, colorectal",80.0,Harmful Effects,Any Alcohol Use,Overall,Other,Overall
58749,2015,2019,WA,Washington,ARDI,Chronic,Cancer,"Cancer, esophageal",12.0,Harmful Effects,Any Alcohol Use,Female,Other,Overall
58750,2015,2019,WA,Washington,ARDI,Chronic,Cancer,"Cancer, esophageal",14.0,Harmful Effects,Any Alcohol Use,Overall,Other,50-64
58751,2015,2019,WA,Washington,ARDI,Chronic,Cancer,"Cancer, esophageal",36.0,Harmful Effects,Any Alcohol Use,Overall,Other,65+
58752,2015,2019,WA,Washington,ARDI,Chronic,Cancer,"Cancer, esophageal",40.0,Harmful Effects,Any Alcohol Use,Male,Other,Overall
58753,2015,2019,WA,Washington,ARDI,Chronic,Cancer,"Cancer, esophageal",52.0,Harmful Effects,Any Alcohol Use,Overall,Other,Overall
58760,2015,2019,WA,Washington,ARDI,Chronic,Cancer,"Cancer, laryngeal",10.0,Harmful Effects,Any Alcohol Use,Overall,Other,65+
58761,2015,2019,WA,Washington,ARDI,Chronic,Cancer,"Cancer, laryngeal",15.0,Harmful Effects,Any Alcohol Use,Overall,Other,Overall
58767,2015,2019,WA,Washington,ARDI,Chronic,Cancer,"Cancer, liver",100.0,Harmful Effects,Any Alcohol Use,Overall,Other,Overall
58768,2015,2019,WA,Washington,ARDI,Chronic,Cancer,"Cancer, liver",36.0,Harmful Effects,Any Alcohol Use,Overall,Other,50-64
