,YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,ConditionType,Category,Cause_of_Death,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Effect,ConsumptionPattern,Sex,AgeCategory,AgeGroup,LocationID,ConditionTypeID,CategoryID,Cause_of_DeathID,EffectID,ConsumptionID,SexID,AgeCategoryID,AgeGroupID,DataValueTypeID,DataValueUnitId
44303,2015,2019,OH,Ohio,ARDI,Chronic,Cancer,"Cancer, oral cavity and pharyngeal",Alcohol-attributable deaths,5 years average,77,77.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,65+,39,CHRONIC,CAT2,CANOCP,HARMEFF,ANYALC,GENALL,OTH,Age5,AAD,5YEARSAVG
44310,2015,2019,OH,Ohio,ARDI,Chronic,Cancer,"Cancer, pancreatic",Alcohol-attributable deaths,5 years average,18,18.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,65+,39,CHRONIC,CAT2,CANPAN,HARMEFF,ANYALC,GENALL,OTH,Age5,AAD,5YEARSAVG
44311,2015,2019,OH,Ohio,ARDI,Chronic,Cancer,"Cancer, pancreatic",Alcohol-attributable deaths,5 years average,26,26.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,Overall,39,CHRONIC,CAT2,CANPAN,HARMEFF,ANYALC,GENALL,OTH,Age0,AAD,5YEARSAVG
44316,2015,2019,OH,Ohio,ARDI,Chronic,Cancer,"Cancer, prostate (males only)",Alcohol-attributable deaths,5 years average,30,30.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,65+,39,CHRONIC,CAT2,CANPRO,HARMEFF,ANYALC,GENALL,OTH,Age5,AAD,5YEARSAVG
44317,2015,2019,OH,Ohio,ARDI,Chronic,Cancer,"Cancer, prostate (males only)",Alcohol-attributable deaths,5 years average,33,33.0,,,Harmful Effects,Any Alcohol Use,Male,Other,Overall,39,CHRONIC,CAT2,CANPRO,HARMEFF,ANYALC,GENM,OTH,Age0,AAD,5YEARSAVG
44318,2015,2019,OH,Ohio,ARDI,Chronic,Cancer,"Cancer, prostate (males only)",Alcohol-attributable deaths,5 years average,33,33.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,Overall,39,CHRONIC,CAT2,CANPRO,HARMEFF,ANYALC,GENALL,OTH,Age0,AAD,5YEARSAVG
44340,2015,2019,OH,Ohio,ARDI,Chronic,Heart Disease and Stroke,Atrial fibrillation,Alcohol-attributable deaths,5 years average,29,29.0,,,Harmful Effects,Any Alcohol Use,Female,Other,Overall,39,CHRONIC,CAT3,ATRFIB,HARMEFF,ANYALC,GENF,OTH,Age0,AAD,5YEARSAVG
44341,2015,2019,OH,Ohio,ARDI,Chronic,Heart Disease and Stroke,Atrial fibrillation,Alcohol-attributable deaths,5 years average,50,50.0,,,Harmful Effects,Any Alcohol Use,Male,Other,Overall,39,CHRONIC,CAT3,ATRFIB,HARMEFF,ANYALC,GENM,OTH,Age0,AAD,5YEARSAVG
44342,2015,2019,OH,Ohio,ARDI,Chronic,Heart Disease and Stroke,Atrial fibrillation,Alcohol-attributable deaths,5 years average,75,75.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,65+,39,CHRONIC,CAT3,ATRFIB,HARMEFF,ANYALC,GENALL,OTH,Age5,AAD,5YEARSAVG
44343,2015,2019,OH,Ohio,ARDI,Chronic,Heart Disease and Stroke,Atrial fibrillation,Alcohol-attributable deaths,5 years average,79,79.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,Overall,39,CHRONIC,CAT3,ATRFIB,HARMEFF,ANYALC,GENALL,OTH,Age0,AAD,5YEARSAVG
44347,2015,2019,OH,Ohio,ARDI,Chronic,Heart Disease and Stroke,Coronary heart disease,Alcohol-attributable deaths,5 years average,153,153.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,65+,39,CHRONIC,CAT3,ISCHTD,HARMEFF,ANYALC,GENALL,OTH,Age5,AAD,5YEARSAVG
44348,2015,2019,OH,Ohio,ARDI,Chronic,Heart Disease and Stroke,Coronary heart disease,Alcohol-attributable deaths,5 years average,161,161.0,,,Harmful Effects,Any Alcohol Use,Male,Other,Overall,39,CHRONIC,CAT3,ISCHTD,HARMEFF,ANYALC,GENM,OTH,Age0,AAD,5YEARSAVG
44349,2015,2019,OH,Ohio,ARDI,Chronic,Heart Disease and Stroke,Coronary heart disease,Alcohol-attributable deaths,5 years average,201,201.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,Overall,39,CHRONIC,CAT3,ISCHTD,HARMEFF,ANYALC,GENALL,OTH,Age0,AAD,5YEARSAVG
44350,2015,2019,OH,Ohio,ARDI,Chronic,Heart Disease and Stroke,Coronary heart disease,Alcohol-attributable deaths,5 years average,40,40.0,,,Harmful Effects,Any Alcohol Use,Female,Other,Overall,39,CHRONIC,CAT3,ISCHTD,HARMEFF,ANYALC,GENF,OTH,Age0,AAD,5YEARSAVG
44351,2015,2019,OH,Ohio,ARDI,Chronic,Heart Disease and Stroke,Coronary heart disease,Alcohol-attributable deaths,5 years average,40,40.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,50-64,39,CHRONIC,CAT3,ISCHTD,HARMEFF,ANYALC,GENALL,OTH,Age4,AAD,5YEARSAVG
44362,2015,2019,OH,Ohio,ARDI,Chronic,Heart Disease and Stroke,Hypertension,Alcohol-attributable deaths,5 years average,104,104.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,50-64,39,CHRONIC,CAT3,HYPERT,HARMEFF,ANYALC,GENALL,OTH,Age4,AAD,5YEARSAVG
44363,2015,2019,OH,Ohio,ARDI,Chronic,Heart Disease and Stroke,Hypertension,Alcohol-attributable deaths,5 years average,192,192.0,,,Harmful Effects,Any Alcohol Use,Female,Other,Overall,39,CHRONIC,CAT3,HYPERT,HARMEFF,ANYALC,GENF,OTH,Age0,AAD,5YEARSAVG
44364,2015,2019,OH,Ohio,ARDI,Chronic,Heart Disease and Stroke,Hypertension,Alcohol-attributable deaths,5 years average,27,27.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,35-49,39,CHRONIC,CAT3,HYPERT,HARMEFF,ANYALC,GENALL,OTH,Age3,AAD,5YEARSAVG
44365,2015,2019,OH,Ohio,ARDI,Chronic,Heart Disease and Stroke,Hypertension,Alcohol-attributable deaths,5 years average,296,296.0,,,Harmful Effects,Any Alcohol Use,Male,Other,Overall,39,CHRONIC,CAT3,HYPERT,HARMEFF,ANYALC,GENM,OTH,Age0,AAD,5YEARSAVG
44366,2015,2019,OH,Ohio,ARDI,Chronic,Heart Disease and Stroke,Hypertension,Alcohol-attributable deaths,5 years average,352,352.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,65+,39,CHRONIC,CAT3,HYPERT,HARMEFF,ANYALC,GENALL,OTH,Age5,AAD,5YEARSAVG
44367,2015,2019,OH,Ohio,ARDI,Chronic,Heart Disease and Stroke,Hypertension,Alcohol-attributable deaths,5 years average,488,488.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,Overall,39,CHRONIC,CAT3,HYPERT,HARMEFF,ANYALC,GENALL,OTH,Age0,AAD,5YEARSAVG
44371,2015,2019,OH,Ohio,ARDI,Chronic,Heart Disease and Stroke,"Stroke, hemorrhagic",Alcohol-attributable deaths,5 years average,129,129.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,65+,39,CHRONIC,CAT3,STRHEM,HARMEFF,ANYALC,GENALL,OTH,Age5,AAD,5YEARSAVG
44372,2015,2019,OH,Ohio,ARDI,Chronic,Heart Disease and Stroke,"Stroke, hemorrhagic",Alcohol-attributable deaths,5 years average,172,172.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,Overall,39,CHRONIC,CAT3,STRHEM,HARMEFF,ANYALC,GENALL,OTH,Age0,AAD,5YEARSAVG
44373,2015,2019,OH,Ohio,ARDI,Chronic,Heart Disease and Stroke,"Stroke, hemorrhagic",Alcohol-attributable deaths,5 years average,31,31.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,50-64,39,CHRONIC,CAT3,STRHEM,HARMEFF,ANYALC,GENALL,OTH,Age4,AAD,5YEARSAVG
44374,2015,2019,OH,Ohio,ARDI,Chronic,Heart Disease and Stroke,"Stroke, hemorrhagic",Alcohol-attributable deaths,5 years average,86,86.0,,,Harmful Effects,Any Alcohol Use,Female,Other,Overall,39,CHRONIC,CAT3,STRHEM,HARMEFF,ANYALC,GENF,OTH,Age0,AAD,5YEARSAVG
44375,2015,2019,OH,Ohio,ARDI,Chronic,Heart Disease and Stroke,"Stroke, hemorrhagic",Alcohol-attributable deaths,5 years average,86,86.0,,,Harmful Effects,Any Alcohol Use,Male,Other,Overall,39,CHRONIC,CAT3,STRHEM,HARMEFF,ANYALC,GENM,OTH,Age0,AAD,5YEARSAVG
44390,2015,2019,OH,Ohio,ARDI,Chronic,Heart Disease and Stroke,"Stroke, ischemic",Alcohol-attributable deaths,5 years average,20,20.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,65+,39,CHRONIC,CAT3,STRISC,HARMEFF,ANYALC,GENALL,OTH,Age5,AAD,5YEARSAVG
44391,2015,2019,OH,Ohio,ARDI,Chronic,Heart Disease and Stroke,"Stroke, ischemic",Alcohol-attributable deaths,5 years average,23,23.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,Overall,39,CHRONIC,CAT3,STRISC,HARMEFF,ANYALC,GENALL,OTH,Age0,AAD,5YEARSAVG
44426,2015,2019,OH,Ohio,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",Alcohol-attributable deaths,5 years average,166,166.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,50-64,39,CHRONIC,CAT4,LIVCIR,HARMEFF,ANYALC,GENALL,OTH,Age4,AAD,5YEARSAVG
44427,2015,2019,OH,Ohio,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",Alcohol-attributable deaths,5 years average,203,203.0,,,Harmful Effects,Any Alcohol Use,Female,Other,Overall,39,CHRONIC,CAT4,LIVCIR,HARMEFF,ANYALC,GENF,OTH,Age0,AAD,5YEARSAVG
44428,2015,2019,OH,Ohio,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",Alcohol-attributable deaths,5 years average,247,247.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,65+,39,CHRONIC,CAT4,LIVCIR,HARMEFF,ANYALC,GENALL,OTH,Age5,AAD,5YEARSAVG
44429,2015,2019,OH,Ohio,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",Alcohol-attributable deaths,5 years average,251,251.0,,,Harmful Effects,Any Alcohol Use,Male,Other,Overall,39,CHRONIC,CAT4,LIVCIR,HARMEFF,ANYALC,GENM,OTH,Age0,AAD,5YEARSAVG
44430,2015,2019,OH,Ohio,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",Alcohol-attributable deaths,5 years average,37,37.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,35-49,39,CHRONIC,CAT4,LIVCIR,HARMEFF,ANYALC,GENALL,OTH,Age3,AAD,5YEARSAVG
44431,2015,2019,OH,Ohio,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",Alcohol-attributable deaths,5 years average,455,455.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,Overall,39,CHRONIC,CAT4,LIVCIR,HARMEFF,ANYALC,GENALL,OTH,Age0,AAD,5YEARSAVG
44439,2015,2019,OH,Ohio,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Pancreatitis, acute",Alcohol-attributable deaths,5 years average,16,16.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,Overall,39,CHRONIC,CAT4,ACUPAN,HARMEFF,ANYALC,GENALL,OTH,Age0,AAD,5YEARSAVG
44494,2015,2019,OH,Ohio,ARDI,Chronic,Other Chronic Causes,Pneumonia,Alcohol-attributable deaths,5 years average,16,16.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,50-64,39,CHRONIC,CAT5,PNEUMO,HARMEFF,ANYALC,GENALL,OTH,Age4,AAD,5YEARSAVG
44495,2015,2019,OH,Ohio,ARDI,Chronic,Other Chronic Causes,Pneumonia,Alcohol-attributable deaths,5 years average,22,22.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,Overall,39,CHRONIC,CAT5,PNEUMO,HARMEFF,ANYALC,GENALL,OTH,Age0,AAD,5YEARSAVG
44503,2015,2019,OH,Ohio,ARDI,Chronic,Other Chronic Causes,"Unprovoked seizures, epilepsy, or seizure disorder",Alcohol-attributable deaths,5 years average,24,24.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,Overall,39,CHRONIC,CAT5,SEIZUR,HARMEFF,ANYALC,GENALL,OTH,Age0,AAD,5YEARSAVG
44569,2015,2019,OK,Oklahoma,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,Alcohol-attributable deaths,5 years average,14,14.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49,40,ACUTE,CAT6,ALCPOI,HARMEFF,EXCSVE,GENALL,OTH,Age3,AAD,5YEARSAVG
44570,2015,2019,OK,Oklahoma,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,Alcohol-attributable deaths,5 years average,16,16.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64,40,ACUTE,CAT6,ALCPOI,HARMEFF,EXCSVE,GENALL,OTH,Age4,AAD,5YEARSAVG
44571,2015,2019,OK,Oklahoma,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,Alcohol-attributable deaths,5 years average,40,40.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall,40,ACUTE,CAT6,ALCPOI,HARMEFF,EXCSVE,GENALL,OTH,Age0,AAD,5YEARSAVG
44577,2015,2019,OK,Oklahoma,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),Alcohol-attributable deaths,5 years average,12,12.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+,40,ACUTE,CAT6,OTHPOI,HARMEFF,EXCSVE,GENALL,OTH,Age5,AAD,5YEARSAVG
44578,2015,2019,OK,Oklahoma,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),Alcohol-attributable deaths,5 years average,123,123.0,,,Harmful Effects,Excessive Alcohol Use,Male,Other,Overall,40,ACUTE,CAT6,OTHPOI,HARMEFF,EXCSVE,GENM,OTH,Age0,AAD,5YEARSAVG
44579,2015,2019,OK,Oklahoma,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),Alcohol-attributable deaths,5 years average,201,201.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall,40,ACUTE,CAT6,OTHPOI,HARMEFF,EXCSVE,GENALL,OTH,Age0,AAD,5YEARSAVG
44580,2015,2019,OK,Oklahoma,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),Alcohol-attributable deaths,5 years average,69,69.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49,40,ACUTE,CAT6,OTHPOI,HARMEFF,EXCSVE,GENALL,OTH,Age3,AAD,5YEARSAVG
44581,2015,2019,OK,Oklahoma,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),Alcohol-attributable deaths,5 years average,70,70.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64,40,ACUTE,CAT6,OTHPOI,HARMEFF,EXCSVE,GENALL,OTH,Age4,AAD,5YEARSAVG
44582,2015,2019,OK,Oklahoma,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),Alcohol-attributable deaths,5 years average,79,79.0,,,Harmful Effects,Excessive Alcohol Use,Female,Other,Overall,40,ACUTE,CAT6,OTHPOI,HARMEFF,EXCSVE,GENF,OTH,Age0,AAD,5YEARSAVG
44585,2015,2019,OK,Oklahoma,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,Alcohol-attributable deaths,5 years average,12,12.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,0-19,40,ACUTE,CAT7,MTVTRA,HARMEFF,EXCSVE,GENALL,OTH,Age1,AAD,5YEARSAVG
44586,2015,2019,OK,Oklahoma,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,Alcohol-attributable deaths,5 years average,142,142.0,,,Harmful Effects,Excessive Alcohol Use,Male,Other,Overall,40,ACUTE,CAT7,MTVTRA,HARMEFF,EXCSVE,GENM,OTH,Age0,AAD,5YEARSAVG
44587,2015,2019,OK,Oklahoma,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,Alcohol-attributable deaths,5 years average,16,16.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Under 21,Under 21,40,ACUTE,CAT7,MTVTRA,HARMEFF,EXCSVE,GENALL,UN21,Age21,AAD,5YEARSAVG
44588,2015,2019,OK,Oklahoma,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,Alcohol-attributable deaths,5 years average,17,17.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+,40,ACUTE,CAT7,MTVTRA,HARMEFF,EXCSVE,GENALL,OTH,Age5,AAD,5YEARSAVG
44589,2015,2019,OK,Oklahoma,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,Alcohol-attributable deaths,5 years average,191,191.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall,40,ACUTE,CAT7,MTVTRA,HARMEFF,EXCSVE,GENALL,OTH,Age0,AAD,5YEARSAVG
44590,2015,2019,OK,Oklahoma,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,Alcohol-attributable deaths,5 years average,46,46.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64,40,ACUTE,CAT7,MTVTRA,HARMEFF,EXCSVE,GENALL,OTH,Age4,AAD,5YEARSAVG
44591,2015,2019,OK,Oklahoma,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,Alcohol-attributable deaths,5 years average,48,48.0,,,Harmful Effects,Excessive Alcohol Use,Female,Other,Overall,40,ACUTE,CAT7,MTVTRA,HARMEFF,EXCSVE,GENF,OTH,Age0,AAD,5YEARSAVG
44592,2015,2019,OK,Oklahoma,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,Alcohol-attributable deaths,5 years average,51,51.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49,40,ACUTE,CAT7,MTVTRA,HARMEFF,EXCSVE,GENALL,OTH,Age3,AAD,5YEARSAVG
44593,2015,2019,OK,Oklahoma,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,Alcohol-attributable deaths,5 years average,65,65.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,20-34,40,ACUTE,CAT7,MTVTRA,HARMEFF,EXCSVE,GENALL,OTH,Age2,AAD,5YEARSAVG
44637,2015,2019,OK,Oklahoma,ARDI,Acute,Other Acute Causes,Drowning,Alcohol-attributable deaths,5 years average,21,21.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall,40,ACUTE,CAT9,DROWNI,HARMEFF,EXCSVE,GENALL,OTH,Age0,AAD,5YEARSAVG
44644,2015,2019,OK,Oklahoma,ARDI,Acute,Other Acute Causes,Fall injuries,Alcohol-attributable deaths,5 years average,11,11.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+,40,ACUTE,CAT9,FALLIN,HARMEFF,EXCSVE,GENALL,OTH,Age5,AAD,5YEARSAVG
44645,2015,2019,OK,Oklahoma,ARDI,Acute,Other Acute Causes,Fall injuries,Alcohol-attributable deaths,5 years average,15,15.0,,,Harmful Effects,Excessive Alcohol Use,Female,Other,Overall,40,ACUTE,CAT9,FALLIN,HARMEFF,EXCSVE,GENF,OTH,Age0,AAD,5YEARSAVG
44646,2015,2019,OK,Oklahoma,ARDI,Acute,Other Acute Causes,Fall injuries,Alcohol-attributable deaths,5 years average,21,21.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64,40,ACUTE,CAT9,FALLIN,HARMEFF,EXCSVE,GENALL,OTH,Age4,AAD,5YEARSAVG
44647,2015,2019,OK,Oklahoma,ARDI,Acute,Other Acute Causes,Fall injuries,Alcohol-attributable deaths,5 years average,25,25.0,,,Harmful Effects,Excessive Alcohol Use,Male,Other,Overall,40,ACUTE,CAT9,FALLIN,HARMEFF,EXCSVE,GENM,OTH,Age0,AAD,5YEARSAVG
44648,2015,2019,OK,Oklahoma,ARDI,Acute,Other Acute Causes,Fall injuries,Alcohol-attributable deaths,5 years average,40,40.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall,40,ACUTE,CAT9,FALLIN,HARMEFF,EXCSVE,GENALL,OTH,Age0,AAD,5YEARSAVG
44658,2015,2019,OK,Oklahoma,ARDI,Acute,Other Acute Causes,Fire injuries,Alcohol-attributable deaths,5 years average,10,10.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+,40,ACUTE,CAT9,FIREIN,HARMEFF,EXCSVE,GENALL,OTH,Age5,AAD,5YEARSAVG
44659,2015,2019,OK,Oklahoma,ARDI,Acute,Other Acute Causes,Fire injuries,Alcohol-attributable deaths,5 years average,25,25.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall,40,ACUTE,CAT9,FIREIN,HARMEFF,EXCSVE,GENALL,OTH,Age0,AAD,5YEARSAVG
44675,2015,2019,OK,Oklahoma,ARDI,Acute,Other Acute Causes,Homicide,Alcohol-attributable deaths,5 years average,11,11.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,0-19,40,ACUTE,CAT9,HOMICI,HARMEFF,EXCSVE,GENALL,OTH,Age1,AAD,5YEARSAVG
44676,2015,2019,OK,Oklahoma,ARDI,Acute,Other Acute Causes,Homicide,Alcohol-attributable deaths,5 years average,111,111.0,,,Harmful Effects,Excessive Alcohol Use,Male,Other,Overall,40,ACUTE,CAT9,HOMICI,HARMEFF,EXCSVE,GENM,OTH,Age0,AAD,5YEARSAVG
44677,2015,2019,OK,Oklahoma,ARDI,Acute,Other Acute Causes,Homicide,Alcohol-attributable deaths,5 years average,138,138.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall,40,ACUTE,CAT9,HOMICI,HARMEFF,EXCSVE,GENALL,OTH,Age0,AAD,5YEARSAVG
44678,2015,2019,OK,Oklahoma,ARDI,Acute,Other Acute Causes,Homicide,Alcohol-attributable deaths,5 years average,15,15.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Under 21,Under 21,40,ACUTE,CAT9,HOMICI,HARMEFF,EXCSVE,GENALL,UN21,Age21,AAD,5YEARSAVG
44679,2015,2019,OK,Oklahoma,ARDI,Acute,Other Acute Causes,Homicide,Alcohol-attributable deaths,5 years average,27,27.0,,,Harmful Effects,Excessive Alcohol Use,Female,Other,Overall,40,ACUTE,CAT9,HOMICI,HARMEFF,EXCSVE,GENF,OTH,Age0,AAD,5YEARSAVG
44680,2015,2019,OK,Oklahoma,ARDI,Acute,Other Acute Causes,Homicide,Alcohol-attributable deaths,5 years average,40,40.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49,40,ACUTE,CAT9,HOMICI,HARMEFF,EXCSVE,GENALL,OTH,Age3,AAD,5YEARSAVG
44681,2015,2019,OK,Oklahoma,ARDI,Acute,Other Acute Causes,Homicide,Alcohol-attributable deaths,5 years average,56,56.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,20-34,40,ACUTE,CAT9,HOMICI,HARMEFF,EXCSVE,GENALL,OTH,Age2,AAD,5YEARSAVG
44739,2015,2019,OK,Oklahoma,ARDI,Acute,Suicide,Suicide,Alcohol-attributable deaths,5 years average,10,10.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,0-19,40,ACUTE,CAT8,SUICID,HARMEFF,EXCSVE,GENALL,OTH,Age1,AAD,5YEARSAVG
44740,2015,2019,OK,Oklahoma,ARDI,Acute,Suicide,Suicide,Alcohol-attributable deaths,5 years average,14,14.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Under 21,Under 21,40,ACUTE,CAT8,SUICID,HARMEFF,EXCSVE,GENALL,UN21,Age21,AAD,5YEARSAVG
44741,2015,2019,OK,Oklahoma,ARDI,Acute,Suicide,Suicide,Alcohol-attributable deaths,5 years average,148,148.0,,,Harmful Effects,Excessive Alcohol Use,Male,Other,Overall,40,ACUTE,CAT8,SUICID,HARMEFF,EXCSVE,GENM,OTH,Age0,AAD,5YEARSAVG
44742,2015,2019,OK,Oklahoma,ARDI,Acute,Suicide,Suicide,Alcohol-attributable deaths,5 years average,188,188.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall,40,ACUTE,CAT8,SUICID,HARMEFF,EXCSVE,GENALL,OTH,Age0,AAD,5YEARSAVG
44743,2015,2019,OK,Oklahoma,ARDI,Acute,Suicide,Suicide,Alcohol-attributable deaths,5 years average,30,30.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+,40,ACUTE,CAT8,SUICID,HARMEFF,EXCSVE,GENALL,OTH,Age5,AAD,5YEARSAVG
44744,2015,2019,OK,Oklahoma,ARDI,Acute,Suicide,Suicide,Alcohol-attributable deaths,5 years average,40,40.0,,,Harmful Effects,Excessive Alcohol Use,Female,Other,Overall,40,ACUTE,CAT8,SUICID,HARMEFF,EXCSVE,GENF,OTH,Age0,AAD,5YEARSAVG
44745,2015,2019,OK,Oklahoma,ARDI,Acute,Suicide,Suicide,Alcohol-attributable deaths,5 years average,46,46.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64,40,ACUTE,CAT8,SUICID,HARMEFF,EXCSVE,GENALL,OTH,Age4,AAD,5YEARSAVG
44746,2015,2019,OK,Oklahoma,ARDI,Acute,Suicide,Suicide,Alcohol-attributable deaths,5 years average,49,49.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49,40,ACUTE,CAT8,SUICID,HARMEFF,EXCSVE,GENALL,OTH,Age3,AAD,5YEARSAVG
44747,2015,2019,OK,Oklahoma,ARDI,Acute,Suicide,Suicide,Alcohol-attributable deaths,5 years average,52,52.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,20-34,40,ACUTE,CAT8,SUICID,HARMEFF,EXCSVE,GENALL,OTH,Age2,AAD,5YEARSAVG
44764,2015,2019,OK,Oklahoma,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,Alcohol-attributable deaths,5 years average,11,11.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+,40,CHRONIC,CAT1,ALCABU,HARMEFF,EXCSVE,GENALL,OTH,Age5,AAD,5YEARSAVG
44765,2015,2019,OK,Oklahoma,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,Alcohol-attributable deaths,5 years average,14,14.0,,,Harmful Effects,Excessive Alcohol Use,Female,Other,Overall,40,CHRONIC,CAT1,ALCABU,HARMEFF,EXCSVE,GENF,OTH,Age0,AAD,5YEARSAVG
44766,2015,2019,OK,Oklahoma,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,Alcohol-attributable deaths,5 years average,15,15.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49,40,CHRONIC,CAT1,ALCABU,HARMEFF,EXCSVE,GENALL,OTH,Age3,AAD,5YEARSAVG
44767,2015,2019,OK,Oklahoma,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,Alcohol-attributable deaths,5 years average,27,27.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64,40,CHRONIC,CAT1,ALCABU,HARMEFF,EXCSVE,GENALL,OTH,Age4,AAD,5YEARSAVG
